good_id,brand,price,score,comment,creationMonth
Y1系列,美的（Midea）,609.00,1,不是美的的标，是贴牌的产品，质量比较差，刚装上就漏水，叫售后就拖，说要很久才能上门，只好找外面的老师来修，还被外面的老师鄙视了，说热水器太差了。一次**的购物，再也不相信美的了，垃圾。,2020-04
Y1系列,美的（Midea）,609.00,1,前天装好了，师傅走了以后，试一下，出水太小，完全不能洗澡，就像滴出来一样，不知道机器不好还是装的有问题，问客户和装修师傅，第一句给我的回复说没办法就这样，我找谁去，然后又说明天给我来看看，现在小区不让进，没办法了，我家水压很大的，之前热水器出水很大的。美的专业性不够强，装好后不测试是不是环节没做完。,2020-02
Y1系列,美的（Midea）,609.00,1,8号买的热水器，收到后约师傅过来装，约了两天，13号师傅过来，说缺少配件不给装，说配件收费，联系客服，客服说补发，到我再联系客服说下班等第二天再联系，现在17号，跟我说快递停了发不了，中间不能发货也不提前联系，售后师傅态度太差，差评到不能行，我有时间在家等着安装说师傅没时间，还得问师傅愿意不愿意，呵呵了,2020-01
Y1系列,美的（Midea）,609.00,1,质量非常差，平台售后更差劲，安装当天漏水，安装师傅说防电墙漏水，说要拆下来拧紧一点就没事，可拆下来拧紧了还是漏水，安装师傅说是产品缺陷质量问题，马上申请售后安排换货，安装师傅的售后服务公司也开具了质量鉴定单，由申请售后服务到现在2过去了，只是显示服务订单已受理，等待商家审核，跟客服沟通就在推托，无比的窝气！以后都不想买美的的产品！,2020-02
Y1系列,美的（Midea）,609.00,1,这点水管收了我*元材料费，哈哈哈哈，客服也在忽悠，明天有反馈，等了一天又一天，好黑呀！,2019-11
Y1系列,美的（Midea）,609.00,1,如果可以一颗星都不想给，*块钱就是个裸热水器，什么都没有，连个花洒也没有，电梯房所谓的送货入户，快递小哥拉到一楼电梯口就跑了，跟客服反馈还说不归他们管,2019-09
Y1系列,美的（Midea）,609.00,1,差评，这安装材料费花了我*元。师傅安装态度很好！,2020-03
Y1系列,美的（Midea）,609.00,1,热水器挂在墙上才发现连最基本的配件都没有，要不是挂好了直接退掉，自费*元买配件安装，叫他们美的售后安装更贵要*元，太坑。,2019-09
Y1系列,美的（Midea）,609.00,1,"我都不知道这些好评哪来的，我买了这个烦死了什么配件都没有，打电话找售后都没来看就说要*块钱的配件，等于*块钱买个空桶,真的是无语",2020-01
Y1系列,美的（Midea）,609.00,1,没买的千万别买。安好能用已经到了*的价格了。在实体店可以买个很好的了。收这费那费的一共*这样。上次我实体店买了一个*的，我卫生间也一样都没有，插板也没有，安装下来的材料费都才*块。想买的谨慎思考再买吧。,2019-12
Y1系列,美的（Midea）,609.00,1,差评差评差评，连最基本的混水阀也不送，客服开始也没说清楚，都是问什么答什么，一点都没有为顾客介绍，让顾客了解。还要花*块钱买一个混水阀。,2019-11
Y1系列,美的（Midea）,609.00,1,安装材料费要收*块?严重怀疑我买的是半成品热水器，家里以前也是买的美的热水器，从未遇到过这种情况，真是醉了。,2020-03
Y1系列,美的（Midea）,609.00,1,第一次也是最后一次在京东美的买东西了体验非常差付完款之后有问题就找不着人了客服推售后售后找不着人给美的客服打电话退京东反正就是没人给解决除了后续问题以外还有外包装箱子有明显尿骚味放在屋里整个屋子都是尿味太#了,2020-05
Y1系列,美的（Midea）,609.00,1,外观看着还行，使用热水挺热的，就是安装材料费太黑了，总共使用6个管子接头居然收我*块钱，其它材料全部是我自己买的，按照京东给的材料清单费用实际最多*块钱，买之前最好是自己买所以材料，千万不要用美的安装人员的材料，乱收费，跟客服沟通说售后处理都一个星期了到现在还没人处理。,2020-01
Y1系列,美的（Midea）,609.00,1,我买了这款热水器，24号收到。购买前咨询客服安装拆机事宜，客服只答复安装不收费，标准配件以外才收材料费，拆机是否免费未做答复。25号安装师傅上门，说是安装需要收取*的材料费，我一下懵了，不是免费的吗？热水器*块，安装材料费*，我是不是被坑了？安装师傅说这款机什么都没配，安装是免费的，需要收取材料费，并且说拆旧机如果不是美的的也要收费，幸好我原来安装的是美的。后联系商家客服，只答复&ldquo;这不属于标准配件&rdquo;、&ldquo;抱歉&rdquo;。在哪里买热水器，混水阀、花洒等基本需要的物件都是配有的，他们没配，未在页面显眼处说明，在我购物前咨询时也未说明，只说基本配件，常人的理解基本配件就是拿来就可以安装使用，商家描述不清楚，大家购买时一定要注意陷阱。*块的热水器需要花费*才能正常使用。,2020-03
Y1系列,美的（Midea）,609.00,1,说好了上门安装免费，结果收了*块钱。因为我妈家刚装了一台史密斯，安装的费用基本是没有的，这样比起来的话就感觉心里非常的不舒服。这样的情况暴露了他们的监管的力度的不够，虽然说安装费用多少，他们安装人员有额外的抽成，但是也不能把这些羊毛钱压在养我们这些消费者的身上。这样买过这一次品牌，买过以后就会让人很寒心，相信以后不会再选择这种品牌。,2019-10
Y1系列,美的（Midea）,609.00,1,真的买件产品还受气呢，19年10月买了台热水器*，爸妈想再装台热水器，我怕麻烦就再回购一台，省事，发现降到*，想着当初有送365价保权益，就找了客服补差价，说周天售后不在要到周一处理，我也没当回事，到了周二记起这事就问了，后面说1-3个工作日返，结果到了昨天让等等，今天让等等说昨天才备注了的，态度特别差还说不会少返我的，让我再等等，*块钱东西没必要这样的一家这么大的店，而且京东现在越来越不行了平台投诉找不到让找售后客服。姐妹们慎重考虑这家店后续的售后特别麻烦的。拖拉、甩锅、推卸责任！,2020-03
Y1系列,美的（Midea）,609.00,1,便宜吗？真没有便宜。和实体店差不了*块，关键的关键是安装，*买的，安装费要花*，哪个合适？打着免费安装的旗号，安装的时候这个不行，那个不符合，就得用人家自带的材料。我说我不使用了，你就给我挂上我只看行不，答案是不行，人家说热水器自带的挂钉挂不牢，你得买我们的固定架。所以说不要光图便宜省事，实体店买的时候谈的都是包安装好多少钱。,2020-04
Y1系列,美的（Midea）,609.00,1,我必须告诉大家，买时候一定要考虑好，如果我们在商场买回家，如果安装不上，完全没有拆包装，肯定会给退，服务人员也会告诉你情况，但是，这里他们不管，就让你看文字，把那些责任的情况写在页面不起眼的地方，我家就安装不上，退回邮费需要自己承担，而且明明从很近仓库发的，让邮寄回去很远的仓库，邮费要*块钱，那么请问一个*的东西我们花*块钱就是买个教训吗？服务态度极差，前后都是说不是他们责任，为什么不在页面明显部分写上，安装不上，邮费自己承担？？？？而是这在页面最最小的位置？？？这机器在商店也没几个钱，我给我们这商城打电话了，这个就扔在家，因为及时退也没有人上门取这么大件，自行退根本不显示，商场买的给安装上了。,2020-03
Y1系列,美的（Midea）,609.00,1,体验度很差，租的房子用的40升的，水烧好指示针可以指向高位，自己家刚买的50升的，指示针到不了高位，总觉得有问题，打了维修电话，师傅说50升的就这样，没有信服力，客服也很水，不建议购买,2020-01
Y1系列,美的（Midea）,609.00,1,纯裸机，啥都没有，说是安装免费，其实用个螺丝都要钱，光安装又多花了260，七七八八加起来都能买个大的什么都包的了，@啊，谁买谁坑,2019-10
Y1系列,美的（Midea）,609.00,1,一直迟迟没有师傅上门安装？什么情况？我还一次性买了两个？已经到了一个星期了 联系都说安排 也不安排安装？就这种服务？送到就不管了,2019-10
Y1系列,美的（Midea）,609.00,1,"真心不介意购买，建议其他品牌
加热速度：慢
耗能情况：特别高
洗浴时间：短",2019-10
Y1系列,美的（Midea）,609.00,1,差评，这安装材料费花了我*元。师傅安装态度很好！,2020-03
Y1系列,美的（Midea）,609.00,1,质量非常差，平台售后更差劲，安装当天漏水，安装师傅说防电墙漏水，说要拆下来拧紧一点就没事，可拆下来拧紧了还是漏水，安装师傅说是产品缺陷质量问题，马上申请售后安排换货，安装师傅的售后服务公司也开具了质量鉴定单，由申请售后服务到现在2过去了，只是显示服务订单已受理，等待商家审核，跟客服沟通就在推托，无比的窝气！以后都不想买美的的产品！,2020-02
Y1系列,美的（Midea）,609.00,1,质量太差了，买了两天机子就漏水，找客服联系三天还没解决,2020-02
Y1系列,美的（Midea）,609.00,1,前天装好了，师傅走了以后，试一下，出水太小，完全不能洗澡，就像滴出来一样，不知道机器不好还是装的有问题，问客户和装修师傅，第一句给我的回复说没办法就这样，我找谁去，然后又说明天给我来看看，现在小区不让进，没办法了，我家水压很大的，之前热水器出水很大的。美的专业性不够强，装好后不测试是不是环节没做完。,2020-02
Y1系列,美的（Midea）,609.00,1,一个商品就这样的包装，不知道里面的商品能让人放心吗,2020-01
Y1系列,美的（Midea）,609.00,1,外观看着还行，使用热水挺热的，就是安装材料费太黑了，总共使用6个管子接头居然收我*块钱，其它材料全部是我自己买的，按照京东给的材料清单费用实际最多*块钱，买之前最好是自己买所以材料，千万不要用美的安装人员的材料，乱收费，跟客服沟通说售后处理都一个星期了到现在还没人处理。,2020-01
Y1系列,美的（Midea）,609.00,1,一颗星都不想给，就一个热水器的主机，连最起码的花洒都没有，现在美的都这样了吗。,2020-06
Y1系列,美的（Midea）,609.00,1,有点欺骗消费者的意思，一台热水器连基本的配件都不给，花洒和管每个人都需要，你不配，还让人到处去找，真是美中不足，乡下也不比城市一下子就能买来。以后也不会再买你的了。,2020-06
Y1系列,美的（Midea）,609.00,1,美的所谓的免费安装，非常坑，一个热水器500，安装费200多，请大家不要相信免费安装，太坑了,2020-05
Y1系列,美的（Midea）,609.00,1,不是必须选一星的话，一星都不想给。热水器在3月29日收到货后，发现有两个坑，联系客服后说可以拒收，然后又联系京东小哥，叫他拉回去。中间4月2日询问客服是否收到热水器，客服说售后下班，那我第二天在询问售后，售后人员说还不能查询。我又打电话给京东小哥，小哥说要大概一个星期左右才退款。一直到今天有12天了，来联系客服，又说售后下班了，我想说就算寄件需要5天时间，到今天也有多预留7天时间给你售后处理了吧。你打算什么时候才给我退款呢。还是说我不来主动询问退款，这个钱就准备一直不返还了呢？？？？？？？？,2020-04
Y1系列,美的（Midea）,609.00,1,该电器不建议购买，退货统一退货到河南的，建议省外的不要买，你如果买了，你要先无质量问题想无理由退货的话！就要自费运费了！这么大件的电器直接运费破百，比如你在广东，他发货点会在广东，但是你退货不是退到广东，而是河南，运费巨大导致你不想退货了，简直是霸王条款，而且客服服务很差劲，沟通不对就拉黑你，而且表达不清～。 让你误以为会退运费给你，真实经历，希望大家参考！ ！ 否则退货会气炸你！  退货弊端问题实在太明显了！,2020-04
Y1系列,美的（Midea）,609.00,1,售后收费太高，热水器啥都没有，就一个装水的。其他都是另外买。买一个才四百多，安装一个快两百,2020-04
Y1系列,美的（Midea）,609.00,1,辣鸡，价格一天一个样！客服不能解决问题鄙视！,2020-03
Y1系列,美的（Midea）,609.00,1,此用户未填写评价内容,2020-03
Y1系列,美的（Midea）,609.00,1,装前，一只空桶，两枚钉子，一个泄压阀。所有配套的小零件都没有，需要什么零件，客服问一句说一句，最后就是店铺没得卖，只能跟安装师傅够买，什么价钱也不清楚。使用后在做二次评价。,2020-03
Y1系列,美的（Midea）,609.00,1,前天装好了，师傅走了以后，试一下，出水太小，完全不能洗澡，就像滴出来一样，不知道机器不好还是装的有问题，问客户和装修师傅，第一句给我的回复说没办法就这样，我找谁去，然后又说明天给我来看看，现在小区不让进，没办法了，我家水压很大的，之前热水器出水很大的。美的专业性不够强，装好后不测试是不是环节没做完。,2020-02
Y1系列,美的（Midea）,609.00,1,体验度很差，租的房子用的40升的，水烧好指示针可以指向高位，自己家刚买的50升的，指示针到不了高位，总觉得有问题，打了维修电话，师傅说50升的就这样，没有信服力，客服也很水，不建议购买,2020-01
Y1系列,美的（Midea）,609.00,1,没买的千万别买。安好能用已经到了*的价格了。在实体店可以买个很好的了。收这费那费的一共*这样。上次我实体店买了一个*的，我卫生间也一样都没有，插板也没有，安装下来的材料费都才*块。想买的谨慎思考再买吧。,2019-12
Y1系列,美的（Midea）,609.00,1,此用户未填写评价内容,2019-12
Y1系列,美的（Midea）,609.00,1,热水器还没有用，暂时不评价。但是对于安装师傅，绝对是差评！差评！差评！ 急急躁躁，服务态度一般。由于我们对安装热水器一无所知，也没有买额外的安装材料。他一来就说，你们要买这个，买那个。我那朋友就出去买。后来他把热水器装上去之后，他说你们没有配件，我要走了，反正你在这边也买不到这些配件的（其实附近有很多店买这个材料的）。然后，我就问他，那还要不要额外打孔？那混水阀门不是要贴墙的吗？那是不这个美的要求呀？安装师傅就说，不用打孔的，挂着呀，一样的！！！在我的坚持下，他打了一个孔就走了。后来我才知道，一个孔是装不了的。,2019-10
Y1系列,美的（Midea）,609.00,1,"这是一次非常不满意的购物。这不是我第一次买美的，但遇到这样的问题真的对美的丧失信心。
第一，送货不包安装。需要预约，这是比较麻烦的事情。
第二，服务人员还说不是他们安装的，不包保修。那么未来保修是不是也会他们保修？收费也随他们？
第三，第三方在收费的时候不提供，收费明细。发票又没有开，税务局答应了吗？
最后，我真的对美的很失望，上次帮姑姑家买的热水器都没有遇到这样的问题。如果都是美的外包的，我想以后我买这些产品的时候，也没有必要在纠结这样的牌子。把售后服务都送给其他人，你就不把控售后服务？这也给我提了个醒，这些问题都要闻到。世界五百强，或许就只靠人口红利罢了。",2019-08
Y1系列,美的（Midea）,609.00,1,不送货到家，还得自己扛上四楼，自己品,2020-06
Y1系列,美的（Midea）,609.00,1,质量非常差，平台售后更差劲，安装当天漏水，安装师傅说防电墙漏水，说要拆下来拧紧一点就没事，可拆下来拧紧了还是漏水，安装师傅说是产品缺陷质量问题，马上申请售后安排换货，安装师傅的售后服务公司也开具了质量鉴定单，由申请售后服务到现在2过去了，只是显示服务订单已受理，等待商家审核，跟客服沟通就在推托，无比的窝气！以后都不想买美的的产品！,2020-02
Y1系列,美的（Midea）,609.00,1,前天装好了，师傅走了以后，试一下，出水太小，完全不能洗澡，就像滴出来一样，不知道机器不好还是装的有问题，问客户和装修师傅，第一句给我的回复说没办法就这样，我找谁去，然后又说明天给我来看看，现在小区不让进，没办法了，我家水压很大的，之前热水器出水很大的。美的专业性不够强，装好后不测试是不是环节没做完。,2020-02
JSQ30-RD3,美的（Midea）,1799.00,1,安装服务：安装费太高,2020-05
JSQ30-RD3,美的（Midea）,1799.00,1,618买的，安装后当天热水器就漏水，直接往下流的那种。打电话安装的师傅，说了几次了都没来，半个多月了，不知道说啥。,2020-07
JSQ30-RD3,美的（Midea）,1799.00,1,东西好不好还不清楚，只是这安装费够牛，差点五百，安装师傅趁老人在家，啥都不说直接装了再说钱，新买的接头这些都直接换成美的，美的的零件要香一些,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,京东美的旗舰店太垃圾了  吭消费者   我申请保价不给办理 还让我今天晚上零点去抢  看图吧,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,"噪音大小：大，
安装服务：没有服务，有问题找他们叫自己找首后，说零冷水，更本就不是，找他们说他们是卖东西，自己找首后，",2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,配送安装都没毛病  这个差评只想给商家  客服的回答总是那句话  真是看着恼火  也不是差个什么东西  兑现不了的东西就没必要写出来了  真的垃圾,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,"要怪就怪安装师傅！总体评价真的打两个星是极限了！
安装服务：安装的时候老人在家，回到家里一看，我服气了，歪的，看不出来呢，是好赶时间么！还有换了一根气管，原以为原来那根气管是坏的？结果完好无损的！为什么要换呢？没想明白！其余的还没有感受，用了才知道",2020-05
JSQ30-RD3,美的（Midea）,1799.00,1,安装服务：安装费太高,2020-05
JSQ30-RD3,美的（Midea）,1799.00,1,618买的，安装后当天热水器就漏水，直接往下流的那种。打电话安装的师傅，说了几次了都没来，半个多月了，不知道说啥。,2020-07
JSQ30-RD3,美的（Midea）,1799.00,1,东西好不好还不清楚，只是这安装费够牛，差点五百，安装师傅趁老人在家，啥都不说直接装了再说钱，新买的接头这些都直接换成美的，美的的零件要香一些,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,京东美的旗舰店太垃圾了  吭消费者   我申请保价不给办理 还让我今天晚上零点去抢  看图吧,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,"噪音大小：大，
安装服务：没有服务，有问题找他们叫自己找首后，说零冷水，更本就不是，找他们说他们是卖东西，自己找首后，",2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,配送安装都没毛病  这个差评只想给商家  客服的回答总是那句话  真是看着恼火  也不是差个什么东西  兑现不了的东西就没必要写出来了  真的垃圾,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,"要怪就怪安装师傅！总体评价真的打两个星是极限了！
安装服务：安装的时候老人在家，回到家里一看，我服气了，歪的，看不出来呢，是好赶时间么！还有换了一根气管，原以为原来那根气管是坏的？结果完好无损的！为什么要换呢？没想明白！其余的还没有感受，用了才知道",2020-05
JSQ30-RD3,美的（Midea）,1799.00,1,6.1说是特价*，这6.18就降成*了,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,早知道就不买燃气热水器了，安装费收了*元，一台机子才*不到，说是免费安装，加了5米燃气管道和几个转接头，燃气管说*元一米，和空调铜管一样的价格了，所以建议大家不要买燃气热水器，安装费让人吃不消。,2020-07
JSQ30-RD3,美的（Midea）,1799.00,1,早知道就不买燃气热水器了，安装费收了*元，一台机子才*不到，说是免费安装，加了5米燃气管道和几个转接头，燃气管说*元一米，和空调铜管一样的价格了，所以建议大家不要买燃气热水器，安装费让人吃不消。,2020-07
JSQ30-RD3,美的（Midea）,1799.00,1,"要怪就怪安装师傅！总体评价真的打两个星是极限了！
安装服务：安装的时候老人在家，回到家里一看，我服气了，歪的，看不出来呢，是好赶时间么！还有换了一根气管，原以为原来那根气管是坏的？结果完好无损的！为什么要换呢？没想明白！其余的还没有感受，用了才知道",2020-05
JSQ30-RD3,美的（Midea）,1799.00,1,早知道就不买燃气热水器了，安装费收了*元，一台机子才*不到，说是免费安装，加了5米燃气管道和几个转接头，燃气管说*元一米，和空调铜管一样的价格了，所以建议大家不要买燃气热水器，安装费让人吃不消。,2020-07
JSQ30-RD3,美的（Midea）,1799.00,1,618买的，安装后当天热水器就漏水，直接往下流的那种。打电话安装的师傅，说了几次了都没来，半个多月了，不知道说啥。,2020-07
JSQ30-RD3,美的（Midea）,1799.00,1,东西好不好还不清楚，只是这安装费够牛，差点五百，安装师傅趁老人在家，啥都不说直接装了再说钱，新买的接头这些都直接换成美的，美的的零件要香一些,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,京东美的旗舰店太垃圾了  吭消费者   我申请保价不给办理 还让我今天晚上零点去抢  看图吧,2020-06
JSQ30-RD3,美的（Midea）,1799.00,1,"要怪就怪安装师傅！总体评价真的打两个星是极限了！
安装服务：安装的时候老人在家，回到家里一看，我服气了，歪的，看不出来呢，是好赶时间么！还有换了一根气管，原以为原来那根气管是坏的？结果完好无损的！为什么要换呢？没想明白！其余的还没有感受，用了才知道",2020-05
JSQ30-RD3,美的（Midea）,1799.00,1,安装服务：安装费太高,2020-05
F5021-Y1,美的（Midea）,519.00,1,东西不划算，刚买没几天就降价&hellip;&hellip;,2019-06
F5021-Y1,美的（Midea）,519.00,1,要个发票投诉到总部才给回复&hellip;,2019-06
F5021-Y1,美的（Midea）,519.00,1,要个发票要了一个星期都没给 这办事效率可以,2018-12
F5021-Y1,美的（Midea）,519.00,1,买了半个月都不给开发票，今天推后天，后天又推，被退了4次还没拿到发票,2019-05
F5021-Y1,美的（Midea）,519.00,1,花洒几天都还没有到,2019-06
F5021-Y1,美的（Midea）,519.00,1,安装要一大堆辅料，收费200多，,2019-06
F5021-Y1,美的（Midea）,519.00,1,安装师傅服务态度不好,2019-10
F5021-Y1,美的（Midea）,519.00,1,其他都好  就是物流让人不舒服,2019-11
F5021-Y1,美的（Midea）,519.00,1,卖热水器不给配件，花钱这个管头再安装&hellip;&hellip;相当于买了衣服，衣服扣自己买。,2019-07
F5021-Y1,美的（Midea）,519.00,1,说好的出水断电呢？,2018-12
F5021-Y1,美的（Midea）,519.00,1,货扔一楼就不管了，说好了上5楼，怎么可以这样子，要求折价工钱，不然继续投诉,2018-10
F5021-Y1,美的（Midea）,519.00,1,包装劣质，快递小哥态度不好。,2020-05
F5021-Y1,美的（Midea）,519.00,1,商品好不好不知道！刚安完一个小时掉下来了！掉下来了你信吗？,2018-12
F5021-Y1,美的（Midea）,519.00,1,买的时候说包安装，货到四天也没人联系我，自己找人花钱安的。,2019-09
F5021-Y1,美的（Midea）,519.00,1,买个热水器啥配的都没还得自己去买？**东西,2020-02
F5021-Y1,美的（Midea）,519.00,1,安装师傅就把热水器挂上去就行了，其它不管。水管不接，那我热水器不成了摆设品了。,2018-10
F5021-Y1,美的（Midea）,519.00,1,安装费太贵  不合理,2019-12
F5021-Y1,美的（Midea）,519.00,1,昨天早上到长沙的，今天都没有送货，还是自已去拿的，什么快递，从湖北训湖南只用十几个小时，到了湖南几十公里三十多个小时都没有送到。关键是我下单的时候系统显示是昨天送到的，所以以我早就预约好安装师傅，结果今天还不能送到，安装师傅已经来了我只能自己跑二十公里取货。请问京东是这样服务的吗？,2019-09
F5021-Y1,美的（Midea）,519.00,1,安装完就漏水,2019-07
F5021-Y1,美的（Midea）,519.00,1,加钱的花洒，说包安装，售后不包，配件不全，拖着不处理，买来用不了,2019-08
F5021-Y1,美的（Midea）,519.00,1,电热水器确实好用，但这配件一个都不配套，装上就是漏水，自己舞了一个钟，还是换回之前一台的管用！原遥控点不动，用手机却可以&hellip;&rarr;_&rarr;（喵喵？）,2018-08
F5021-Y1,美的（Midea）,519.00,1,送货师傅很满意。安装师傅也可以。不过售后要买美的的材料才可以安装。二次消费的感觉。这个不是很满意。美的可以让我们一起买材料安装。上门再次让人消费不是很喜欢。希望有改进,2019-08
F5021-Y1,美的（Midea）,519.00,1,"差评大家千万不要买，第一次在京东买到差货
叫人上来按装一定要买他自己的东，不买就不帮装，仲要的不便宜啊",2019-06
F5021-Y1,美的（Midea）,519.00,1,还没用，不知道怎么样。快递是网购以来最慢的一次，一周了没送货，客服也不理人，后来是我自己找京东物流客服，才给送货，太生气了,2019-11
F5021-Y1,美的（Midea）,519.00,1,差评，发票开不了，每次都叫你等，了了无期等！,2019-12
F5021-Y1,美的（Midea）,519.00,1,都不送货上门，垃圾，大家都不要买，到了还要自己去拿,2018-12
F5021-Y1,美的（Midea）,519.00,1,居然没有送货上门，这么重的东西...这一点真是一星差评！！！,2018-10
F5021-Y1,美的（Midea）,519.00,1,买的太小了，想买大一点的，拒收了商品。8.24到现在也没进展。差评。,2019-09
F5021-Y1,美的（Midea）,519.00,1,这个热水器烧一次都不够一个人冲凉，水凉得太快了不好,2019-09
F5021-Y1,美的（Midea）,519.00,1,"加热速度：加热很慢很慢，
耗能情况：非常耗电",2020-02
F5021-Y1,美的（Midea）,519.00,1,物流都是**、发货没有送到写的地址！只送到半路！自己又要跑去拿、还要浪费*块车费、花伞也是优惠价*块钱也没送到地址！也要花*块车费去拿！太差劲了！有想买的宝宝想清楚、不要被骗了,2019-07
F5021-Y1,美的（Midea）,519.00,1,说是1号0点抢购449，我在0点0分38秒付款两个，但还是原价。我截图发给客服，客服顺他们去查。我太困就先睡了。早上问客服查的怎么样，客服反而问我有没有449活动的截图。还说38秒没有抢到100台内，这个我是不会相信的。,2019-06
F5021-Y1,美的（Midea）,519.00,1,美的产品应该还是值得信赖的，但这商家服务态度真是不敢恭维，连发票都不想开给人家，催了几次，还老被忽悠。第一个差评送给你,2018-12
F5021-Y1,美的（Midea）,519.00,1,打算买个热水器的买家注意了！店大欺客。6月1日活动抢购成功与否他们说了算。消费者自己根本不知道有没有抢购到。卖家非常没有信用。当时我就找客服反应，他们说去查。第二天就问我有没有活动截图，说他们不知道有这个活动。后来我说有截图，他们就说没有抢到。各种理由。,2019-06
F5021-Y1,美的（Midea）,519.00,1,不能图便宜，这个东西质量太差了，漏电合不上闸。正在联系保修。,2019-08
F5021-Y1,美的（Midea）,519.00,1,上午先到的热水器，打开以后没有混水器和喷头，安装人员让我去买了个新的，结果安装完了，下午分水器和配件又来了，这钱白花了，然后我找安装人员帮我把淋雨头安上就行，可安装人员说那钱得从新收费，这也太不像话了，很不满意,2019-12
F5021-Y1,美的（Midea）,519.00,1,安装人员服务态度极差，商家服务极差，安装个热水器还得跟他们买配件，另外收费。差评！,2019-07
F5021-Y1,美的（Midea）,519.00,1,小地方人，没见过世面，热水器安装的水太深了，所谓的免费安装只不过是个噱头，所谓的厂家负责安装，比楼下的实体店贵了超过100%。京东还是筛选一下吧，这种不良品牌就别进京东。信赖京东十多年了，这次让我失望了。,2019-06
F5021-Y1,美的（Midea）,519.00,1,买的时候需要询问一下热水器的安装条件，不具备条件，厂家不给安装，需要自己找人装。如果退货，那么大的东西，让你自己邮过去，差评，京东投诉,2019-05
F5021-Y1,美的（Midea）,519.00,1,有点不开森，花洒很差，固定座是固定的，里面不带上下调节的，也就是说只能一个位置喷，位置没安好了，就会很不舒服。客服更有意思，告诉我这是免费送的，我很不理解，我不花钱就会免费送花洒吗？或者，因为是送的所以就送最差的吗？,2019-06
F5021-Y1,美的（Midea）,519.00,1,教差劲的质量。热水都不够一个人洗澡。差不多洗完水就凉。跟我朋友在实体店买的50L差太远了，人家的3个人用都可以。这个买回来1个都用不了。浪费大*块钱。@了,2019-09
F5021-Y1,美的（Midea）,519.00,1,差评，绝对差评，安装费要*元，问了客服说这不含那不含的，开个发票还要额外收费！这样的体验实在是太差了，本来着急用，结果物流还是没按时到，还相比其他店多花了*元！售后服务态度差评！,2019-07
F5021-Y1,美的（Midea）,519.00,1,服务态度差得很，当天到了，打安装电话说没空！后面我有小孩子必须冲凉就说晚上七点左右来，晚上没有来！还是第二天来的来了水电都不装，只是打个洞按一下就好了！你不装水电请问怎么用！本来还想买个洗衣机的，看这样的态度还是算了去别的家买吧！配送员也不把东西送到楼下来，害得下雨还要跑好远去拿！还带着小孩子！,2020-01
F5021-Y1,美的（Midea）,519.00,1,收到货没有发票，联系客服，磨磨唧唧反正不能补办，售后安装很热情，没收到货就打电话安装，可是我说不用安装师傅给我接水管的时候，态度立马变了，按装不了，我工厂用，哪有花洒，就按一个混水阀就可以了，不行，就是不给你按，没办法我自己按，我现在最希望产品有质量问题，，真心的,2019-08
F5021-Y1,美的（Midea）,519.00,1,售后客服态度极奇恶劣，安装服务差，装了一半人走了,2019-07
F5021-Y1,美的（Midea）,519.00,1,千万不要卖，套路太多深了。里面就一个热水器，其他材料都要自己买，安装的人来配要收*块钱。,2019-10
F5021-Y1,美的（Midea）,519.00,1,安装收*就安装成这样？减压口一直流水，叫售后过来，装了个*块钱的减压阀收了我父母一百，就知道忽悠老人，客服直接消息还发不过去！垃圾店铺，更是垃圾售后！,2019-09
F5021-Y1,美的（Midea）,519.00,1,客服服务太差,2019-07
F5021-Y1,美的（Midea）,519.00,1,师傅上门安装，我不在家，说是免费安装，但收费了*元注：两条进出水管我向售后服务部反映了，他叫我把管子拆下来还给他,2019-11
F5021-Y1,美的（Midea）,519.00,1,刚到货，打开装上去，一扭就断了，配件太差了,2019-05
F5021-Y1,美的（Midea）,519.00,1,真是垃圾中的垃圾，比~上好几个店都贵*元，安装还找各种借口说不符合安装条件，让买材料又收费*元，这家店和京东以后给你们说拜拜啦，不再光顾。售后服务说话还难听，垃圾。,2019-09
F5021-Y1,美的（Midea）,519.00,1,上门安装，几根管子的材料，要收我*元。属于霸王收费，欺骗，纯粹的欺骗,2019-12
F5021-Y1,美的（Midea）,519.00,1,"如果不加*元买套装，安装一下要*，花了*元买套装还要*元，一个三通*元，一截波纹管按照师傅价格表31（沟通二十分钟后按照京东价格*元）,生胶带*元，就想问问京东和美的工作这么不同步吗？",2019-09
F5021-Y1,美的（Midea）,519.00,1,热水器很好， 烧水很快很方便。安装完成以后一个星期就从墙上掉下来了。看图吧,2019-08
F5021-Y1,美的（Midea）,519.00,1,差评，差评果断差评，机器质量怎样我不知道，但是安装师傅根不负责任，插头不对口也不说，热水器才*块钱安装费要*。想退货自己又不会拆，大家问清楚，所谓的免费安装，美的大公司也玩这样的字眼。真无语！！！！,2019-10
