good_id,brand,price,score,comment,creationDate
JSQ22-HWA,美的（Midea）,799.00,5,昨天晚上下的单今天中午就收到货了，下午就安装完毕。在这个时候这个速度真的是太赞了。产品本身也是没话说外形漂亮，出水效果很好，噪音比原来的好多了，出水速度，恒温效果都非常不错?,2020-03-06
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美观大方
恒温效果：还不错
噪音大小：安静不吵
出水速度：水量还可以
安装服务：服务热情周到，非常满意
耗能情况：待观察",2020-05-19
JSQ22-HWA,美的（Midea）,799.00,5,刚开箱的时候，让我很惊讶，竟然有很多水，不明白。但是我安装好了以后，用起来还是很棒，没有任何问题，家里一大堆的电器都是美的的。希望生活跟这个名字一样，美美的。越来越好。有了他以后，洗澡在也不用赶时间了。,2020-02-20
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：外观大气时尚，操作界面清晰明了，学习成本很低
恒温效果：装好了就试了一下，水温控制的非常好，刚好是想要的温度，适合洗澡
出水速度：出水速度很快，刚来等会就来了
噪音大小：噪音有一点的，最好放的相对远离人
安装服务：安装必须给个好评，师傅很耐心，服务也很周到，服务态度也很好，很耐心，很专业
耗能情况：耗能情况还来不及测试，不知道如何，应该不会太厉害比较不是大容量的热水器",2019-12-07
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美的大品牌确实漂亮，老婆大人开心咯
噪音大小：噪音不大，比原来用的好多了
恒温效果：恒温效果杠杠的滴
出水速度：水好大，冬天的最爱
安装服务：师傅好热心，刚到货主动给我联系安装，这次网购确实是很开心，感谢京东，感谢美的，一如既往的支持你们
耗能情况：二级能耗，相当不错",2020-03-02
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：精美
恒温效果：一开就有热水
噪音大小：很小
出水速度：很大，洗得很舒服
安装服务：满意",2020-05-09
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：不错，银色特别大气上档次。
恒温效果：不错，设置45度，洗澡特别舒服。
噪音大小：强排式噪音还是有的，可以接受范围内。
出水速度：不错。
安装服务：安装规范合理。
耗能情况：暂时还不清楚 ，用电的。",2019-12-03
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美观
恒温效果：恒温
噪音大小：很小
出水速度：很快
安装服务：非常好，没花钱啊，点赞
耗能情况：很低",2020-06-07
JSQ22-HWA,美的（Midea）,799.00,5,外形精致，出热水速度快，而且噪音小，物流速度也很快，晚上下单，第二天下午就到了，京东的物流速度真不是盖的，安装师傅也很给力！很满意！,2020-01-09
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：银灰色比较有光泽，厨房电器基本都是美的
噪音大小：噪音还能接受
出水速度：出水较旧的热水器快
安装服务：师傅很耐心，全程戴口罩，自备鞋套。上门很准时",2020-03-31
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：外观挺好看的黢黑的外观。
恒温效果：核定温度恒温控制很好。
噪音大小：声音挺小的。
出水速度：出水速度快。
安装服务：安装师傅很用心。",2020-05-05
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：看上去确实不错，很上档次，而且看细节能够发现这个品牌的专业及规范。
恒温效果：目前还没有完全使用，家里装修刚刚搞完，试了一次，效果不错，水压稳定，而且出水快。
噪音大小：点火的时候肯定有声音，反正比我之前用的其它品牌的要安静多了。
安装服务：师傅非常专业，安装速度很快，收费标准很清楚明白。值得信赖。",2019-10-06
JSQ22-HWA,美的（Midea）,799.00,5,"今天刚刚安装完毕，特别快，昨天到的今天就来安装了，东西质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物，售后也特别好。",2019-06-16
JSQ22-HWA,美的（Midea）,799.00,5,电器一直在京东买，值得信赖。前天下单本来是第二天到，结果很晚了没送到，送货人员还打电话说明了情况，并承诺第二天送到。地址我留的门卫，还特意打电话问了****给送到家里的，很赞！安装也很及时，还没到货安装人员就来电话预约好了安装。收到货两小时安装人员就上门了，很给力。至于费用，换了两根水管，加了一根烟管，还拆了旧机，收费101我觉得还是合理，能接受。安装人员还坚持穿鞋套，各种辅材收费也是出具了正规收费标准的。很正规，很专业！试了一下，水热还是很快，也比较静音！,2020-01-05
JSQ22-HWA,美的（Midea）,799.00,5,发货很快，第二天就到了，第三天就安排工人上门安装了。一直信赖美的，就是因为服务好。热水器很满意，水很大，温度也稳定，水热的也很快，点个赞！,2020-05-26
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：太漂亮了，很精致。
恒温效果：效果很好
噪音大小：没有噪音
出水速度：热水很快
安装服务：安装很快，服务好",2020-06-08
JSQ22-HWA,美的（Midea）,799.00,5,外形大气，恒温效果非常好，噪音不大，正常音量，能接受。出热水速度非常的快，比想象的效果好 安装师傅非常给力，态度好，速度快，安装非常熟练，非常满意的一次购物，推荐朋友购买。,2019-12-10
JSQ22-HWA,美的（Midea）,799.00,5,"美观大气，发货安装的速度超快，马上就可以起热水澡了。
外形外观：简易大气
安装服务：速度快质量好",2020-06-30
JSQ22-HWA,美的（Midea）,799.00,5,"外观材质：外观整洁。 容量大小：容量家庭用可以足够用了服务很满意，价格优惠比实体店便宜很多。热水器温度恒温，效果很好，感觉不到温度上下波动非常满意。美的售后服务态度也很好。增加配件，价格透明,美的的牌子是一如既往的用，服务态度也好，安装师傅说话态度很好，技术也很熟练",2019-09-20
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：  简洁   美观
出水速度：迅速   
噪音大小：无噪音
耗能情况：还不知道
恒温效果：温度控制很棒",2020-01-15
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：很棒 高端大气上档次 
恒温效果：挺好的
噪音大小：正常值
出水速度：非常快
安装服务：安装师傅服务态度不大好，这是唯一的不好的地方。",2020-04-06
JSQ22-HWA,美的（Midea）,799.00,5,"恒温效果：非常好，无论水压变大变小都在一到两度之间浮动。洗澡的时候再也不用调出水量了直接就可以洗。
噪音大小：噪音非常小使用时没有明显的燃气声，待机有一点点电流声，但不太近根本听不见。
安装服务：安装小哥来的很快，非常专业，工具齐全手法熟练，态度很好。",2020-03-30
JSQ22-HWA,美的（Midea）,799.00,5,出库很快，各个环节一直都有工作人员联系，感觉很贴心。机器简单大方，很上档次，应该很不错。一直很信赖京东！,2019-12-16
JSQ22-HWA,美的（Midea）,799.00,5,"恒温效果：方便，省水
安装服务：服务周到，现在燃气改管道和在墙上打孔的服务非常的不方便，相较起来，厂家的服务很好了。",2020-06-18
JSQ22-HWA,美的（Midea）,799.00,5,送货时效性高，美的官方售后安装，有保障，租的旧房子水管各种问题，安装的小哥楼上楼下的跑，辛苦了！使用效果也很好，温度定在42℃左右，再高用的时候都有点烫了。,2020-03-14
JSQ22-HWA,美的（Midea）,799.00,5,"已收货，已安装，已正常使用???
购买方便，更换家里旧机，前一晚购买第二天送货上门。
使用效果：很好，比家里之前的旧机热水来的快，更恒温。
噪音：打火时有点声音，比较而言，可以接受范围内。
安装：提前预约，免费安装，如有更换材料比如接管口之类应该会收取材料费。
总体评价不错，值得推荐～",2019-12-24
JSQ22-HWA,美的（Midea）,799.00,5,"安装服务：非常好的
恒温效果：不错
外形外观：漂亮
性价比很高的热水器，满足基本要求，京东品质保证，到货速度非常快，没到货售后就预约安装时间，安装师傅很给力，收费也比较合理，现在已经已经完美的使用了，京东售后仍然是最给力的，客户诉求都能够完美及时的解决好。大件，3C等等还是要在京东买，有保障。",2020-01-01
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：外观简单大方，图标和指示清晰明了
安装服务：安装师傅安装很利索，很快就安装好了，简单使用了一下，效果非常好。",2020-06-14
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：整洁大方。
恒温效果：会忽冷忽热。
出水速度：出水速度比较快。
安装服务：安装很认真。",2020-02-13
JSQ22-HWA,美的（Midea）,799.00,5,大品牌还是不错的，质量看着非常好，外观漂亮。使用起来也的也简单方便。水温出水快。恒定,2019-06-22
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：漂亮！
恒温效果：还可以！
噪音大小：运行时声音不大，可以接受！
出水速度：非常快！
安装服务：比较满意！
耗能情况：这个要使用一点时间才知道。
这几年一直在京东自营上买品牌热水器，性价比很高，物流迅速安装方便，用了几年了，质量不错，热水器没有问题，这次是给在老家的父母买的，换掉老的直排热水器，同样满意，大赞！",2020-04-01
JSQ22-HWA,美的（Midea）,799.00,5,"房子买二手房，热水器有至少10年龄了，前锋的老款，调节热水是旋钮，很不方便，最近都打不燃火了
美的这件外观简洁大方，目前看恒温效果不错，噪音不大，出热水速度挺快的，安装免费，师傅很用心",2020-04-27
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：外观很简约，操作简单方便。
噪音大小：运行基本没什么声音。
安装服务：服务很周到，谅解很详细。",2020-03-21
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：很大气，简炼
恒温效果：较长时间保持水温，恒温效果不错。
噪音大小：没什么噪音
出水速度：很快
安装服务：非常滿意，热情负责，干活利索",2019-12-13
JSQ22-HWA,美的（Midea）,799.00,5,送货及时，款式漂亮大方，出热水速度快！使用方便！非常满意！,2020-04-22
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美观大方，不占地方。
出水速度：速度OK
恒温效果：热水挺快
噪音大小：可以接受
安装服务：服务很好",2019-10-10
JSQ22-HWA,美的（Midea）,799.00,5,京东快递就是快，晚上下单第二天下午就货了。安装服务也很到位还是免费的，安装师傅态度热情，机器外观漂亮颜色也大气上档次。满意满意满意！,2020-04-02
JSQ22-HWA,美的（Midea）,799.00,5,外观很精美，噪音小，出水快。买会来第一次师傅来没软管，二次来我自己买的管，师傅人很好，也很好说话，很完美的一次网购，下次介绍朋友过来。呵呵！！！,2019-09-28
JSQ22-HWA,美的（Midea）,799.00,5,热水器挺不错的，打火快水温恒定，送货快，安装师傅挺棒的，没有乱收费，服务细致，目前感觉很不错，物美价廉，值得购买，信赖京东，信赖美的，好评。,2019-10-27
JSQ22-HWA,美的（Midea）,799.00,5,"性价比很高，调价也补差了
客服响应快，安装师傅也热心
一次不错的购物",2020-05-15
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：好看简约
恒温效果：一下子就有热水了
噪音大小：没有什么声音，可以忽略
出水速度：出水贼快
安装服务：安装打完电话30分钟内就到了，证件也齐全，服务业可以，收费也有单据
总结     好用不贵，服务很赞",2020-05-31
JSQ22-HWA,美的（Midea）,799.00,5,先说价格合适，大牌子值得信赖，之前买了一个万和燃气热水器没给我说要买带防冻功能的，给冻坏了，又买了这个，很好用。在说安装师傅特别好，没收任何费用，安装调试教会咋用，给安装师傅点赞?，售后服务人员也特别好打了四五次回访电话认真负责！,2020-05-15
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：大气美观。
恒温效果：温度稳定，使用效果好。
出水速度：很快，
安装服务：态度很好，技术到位。挺好的。
很划算实惠，送货速度快，安装也及时态度很好。",2020-01-04
JSQ22-HWA,美的（Midea）,799.00,5,再次购买美的燃气热水器。美的燃气热水器质量值得信赖。美的服务很好，购买后，美的客服就主动联系我们安装事项，安装师傅安装过程规范，无乱收费，账单明细清楚，耐心解答问题。美的售后贴心，很满意。,2020-06-16
JSQ22-HWA,美的（Midea）,799.00,5,昨天下单，今天就安装好了，物流和安装速度非常快！安装师傅也很赞！安装好了试了下，出热水很快，一次完美的购物使用体验！,2020-04-14
JSQ22-HWA,美的（Midea）,799.00,5,物流速度快，快递员服务态度好，商品的外包装盒完整，颜色高端大气上档次，质量好，因家中装修还没有完功，还没有安装，等师傅安装完后再追评。,2019-09-29
JSQ22-HWA,美的（Midea）,799.00,5,热水器性价比超高，外形美观，出水速度很快，噪音低。其它等用段时间再追评,2020-06-09
JSQ22-HWA,美的（Midea）,799.00,5,特意用了一段时间才来评价美的品牌就是好，打开几秒水就热了非常棒！购买京东自营商品就快头天晚上下单第二天上午就到了还送货到家，送货员态度好非常热情赞一个！,2019-12-17
JSQ22-HWA,美的（Midea）,799.00,5,"前几天父母家热水器坏了，我又在外地于是就在京东网上给父母购买了一台。物流当天就送到家了，第二天就安装成了。非常省心，父母说热水器也很好用。外观也高大上。非常愉快的一次购物。
外形外观：设计新颖美观
恒温效果：和商家描述的一样
噪音大小：不大
出水速度：很快
安装服务：非常好
耗能情况：可以接受",2020-04-13
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：简单时尚大方。
恒温效果：买过好几台了，一直在用，非常好！
噪音大小：还可以，不算大。
出水速度：很快？
安装服务：非常好。师傅很专业，服务态度很好！
耗能情况：不大。",2020-06-08
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：好
恒温效果：好
噪音大小：无
出水速度：快
安装服务：非常到位，服务优质
耗能情况：节能",2020-04-17
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：时尚大方
恒温效果：耐用，陆续已经购买使用了三台
噪音大小：可以接受
出水速度：快
安装服务：服务很专业，明码标价
耗能情况：需要后续跟进",2020-01-12
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：还可以，挺好看的，简单大方
恒温效果：效果很好，控温效果不错
噪音大小：基本没噪音，用着很舒服
出水速度：速度还行，感觉很好
安装服务：师傅很用心，好评好评好评
耗能情况：好能还好，挺满意的，好评好评",2019-11-12
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美观大方，造型硬朗，手感舒适，高大上！
恒温效果：设置设定方便，直观清晰，温度控制准确，简捷明了，数字清晰，岀水效果杠杠的，出水温度合适！
噪音大小：噪音完全可以接受！一分钱，一份货，值！
出水速度：快捷，根据设定的温度，出水速度和温度适合！
安装服务：耐心，周到，收费合理，工作细致！
耗能情况：能耗低，噪音小，节能省电，不亏是大品牌，我信赖，我喜欢！",2020-01-15
JSQ22-HWA,美的（Midea）,799.00,5,快递很快，小哥认真负责。还没安装，安装完用后再评价。,2020-07-01
JSQ22-HWA,美的（Midea）,799.00,5,产品质量非常可以，主要是物美价廉，值得入手，材质好，物美价廉，主要是环保产品，一级能耗，非常的节约电成本，是一次满意的购物体验，以后有需求的时候，还会买我们的产品，显示屏非常棒，调节灵敏，是一款值得推荐的好产品，值得推荐和信赖，京东购物就是体验好，不用担心，放心购买就可以了！,2019-08-18
JSQ22-HWA,美的（Midea）,799.00,5,"安装服务：对安装师傅非常满意，师傅是真的好
外形外观：外观好看，质量看着也很好
恒温效果：恒温的，家人喜欢的水温可以自己调节
噪音大小：声音比较小
出水速度：就是热水来的稍微慢了点，而且关水后热水器还会缓一会
收费透明，整体来说都是非常不错的体验，推荐大家购买",2020-01-02
JSQ22-HWA,美的（Midea）,799.00,5,无论是从质量还是售后、款式等非常的让我满意，而且占地面积非常小，使用也很方便，随时可用。,2019-12-09
JSQ22-HWA,美的（Midea）,799.00,5,热水器看起来还不错，质量看起来还可以，发货速度很快，当天就到了，安装师傅当天安装完，很效率！,2020-06-18
JSQ22-HWA,美的（Midea）,799.00,5,外形外观：外观设计看起来很不错，非常的有质感，因为还没拿到气卡，所以还没开始使用，到时候用了会再来评价，约定好上门安装时间很准时，师傅都是提前到，安装的非常好，特别夸奖一下，安装师傅人超级好，收费都是明确的告诉，开了单子，还有质保。值得购买。,2020-06-20
JSQ22-HWA,美的（Midea）,799.00,5,帮父母购买的，速度快第二天送货，第三天就安装好了，热水出水快，很不错，相信京东，相信美的质量。,2020-05-31
JSQ22-HWA,美的（Midea）,799.00,5,很不错。发货快，上门安装。好像费用收的有点高，可能跟我家的设计有关。加热很快，值得拥有,2020-02-07
JSQ22-HWA,美的（Midea）,799.00,5,2019美的热水器，广东名牌，家喻户晓，价格实惠，美观大方，精致生活，安装，快递及时，燃气还未开通，没有试热水啦，安装费就是这样，价格稍稍有点贵，师傅也要挣钱的哈，一切都好(?▽?)希望质量很好，质量保证！,2019-08-12
JSQ22-HWA,美的（Midea）,799.00,5,恒温数控。比以前手调的好多了。安装简便。现在新型冠状病毒特殊时期。在安装人员视频指导下自己动手安装十分钟搞定。愉快的一次购物,2020-02-03
JSQ22-HWA,美的（Midea）,799.00,5,性价比超高，送货安装下单后第二天就完成，京东和美的服务售后都很满意，安装师傅很负责任。希望能用个很多年。,2019-03-10
JSQ22-HWA,美的（Midea）,799.00,5,机器外型精致美观，师傅装修很仔细，服务态度很热情！感谢安装师傅！感谢快递员小哥！,2020-06-15
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：漂亮
恒温效果：很好
噪音大小：适中
出水速度：很快
安装服务：安装黄师傅服务态度好，非常体贴关心人，很热心而且手艺好，是个非常好的人，以后还找他安装其他家电！",2020-01-05
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美观大气，上档次
出水速度：很快，比我新家装的型号好
噪音大小：不大，
恒温效果：水温舒服，",2019-11-25
JSQ22-HWA,美的（Midea）,799.00,5,"挺不错的 因为疫情问题 就没有请师傅来安装了
外形外观：很漂亮
恒温效果：很好
噪音大小：还算可以
出水速度：很快 很暖和 冬天再也不担心没热水了
安装服务：自行更换的",2020-01-29
JSQ22-HWA,美的（Midea）,799.00,5,"当天下单，第二天就收到，非常时期，物流都超给力，客服也很热心，非常时期也及时安排师傅上门安装，非常感谢！
外形外观：美观大方
恒温效果：不错",2020-02-03
JSQ22-HWA,美的（Midea）,799.00,5,赞一下小刘师傅，人虽小，美的服务态度绝对没得说，小刘师傅细心仔细，，装好试用后一切完美，价格便宜，小孩已经洗过澡了，水温正好，完美，点赞小刘安装师傅,2019-09-12
JSQ22-HWA,美的（Midea）,799.00,5,外观干净整洁大气，有三档变升，出热水的速度也挺快的，而且声音也挺安静，买了它还是很满意的！,2019-07-07
JSQ22-HWA,美的（Midea）,799.00,5,很不错，便宜，够用，试过厨房和洗手间同时用水都正常。旧机换新，没有安装费和材料费,2019-11-13
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：全金属机身颜色非常漂亮，圆角设计感很强，
恒温效果：洗澡的时候，加热挺快的，但是恒温效果还有待观察，个别时候水温偏高，
出水速度：出水速度很快，12升的水箱确实洗的很爽，水大
噪音大小：声音控制做的很好，洗浴中隔墙板机噪听不清，关水完全静音",2020-05-06
JSQ22-HWA,美的（Midea）,799.00,5,先不说热水器的品质怎么样 就单说美的的这服务就很用心了 安装师傅早上9点多跟我联系的 我家的情况比较复杂 师傅硬是帮忙弄好了 天然气阀没电池了 师傅还帮忙等我去买好电池回来给我装好调试好了 这服务真的没话说 就冲这服务态度 以后家电都换美的,2020-06-07
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：一次性的买了两个一个买，都是买得清晰的，这个是我自己安装的安装好了之后十几完全的正常，现在觉得一直用的非常的不错。
噪音大小：感觉照应大事这种机子的同病，一开水就感觉声音好响亮。
安装服务：没有要安装服务，我自己安装的，反正这个东西也不长两个钉子挂定下挂上去就OK了。",2020-03-21
JSQ22-HWA,美的（Midea）,799.00,5,"安装服务：安装师傅很负责，第一次来我们不想用配的管，帮我们装好，第二天又跑一趟来装换的管，态度也是棒棒的，整个过程中对我们提出的问题细心解答。
外形外观：外观大方，大小合适
恒温效果：热水来的很快，保持一定的温度",2020-03-18
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：大气，上档次。
出水速度：很好
安装服务：服务非常周到
耗能情况：省电。",2020-06-16
JSQ22-HWA,美的（Midea）,799.00,5,装上使用了有些天了，来评论。送物流超级好，下单当天电话联系，第二天就送货。第三天就有师傅来安装。产品质量很好，不锈钢拉丝外壳，光洁大方，热水恒温，静音。性价比高,2019-12-30
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美观大方
出水速度：很快
买来第一天，就联系师傅上门安装，非常不错的一次购物体验！！！
&mdash;&mdash;之前还担心操作不方便，完全没有想到是多么的智能化，！???
&mdash;&mdash;而且京东物流，值得信赖，早晨下单，晚上就可以收到！逛超市买东西一样方便！",2020-01-12
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美观大方
出水速度：很快很方便
噪音大小：噪音小
安装服务：师傅安装到位
恒温效果：不错",2020-01-18
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：不锈钢拉丝，高贵典雅，经典耐用，颜值担当！
恒温效果：家里没通气不知道，有待考证！
噪音大小：刚刚装上，有待使用。
出水速度：刚刚装上，有待服务。
安装服务：师傅装的特别好，快速到位，追求完美，巴适得板！
耗能情况：没有使用，还不知道",2019-11-18
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：外观挺好看的，简约大气！！果然是爆品！！
恒温效果：还没开始使用。后续追加！
噪音大小：试机声音可以！没什么杂音！
出水速度：还没开始使用，后续追加好评！
安装服务：送货时间快。一收到货师傅就打电话过来说帮忙安装！安装师傅态度很好，速度快，也负责任！
耗能情况：还没开始使用，后续追加好评！",2020-04-12
JSQ22-HWA,美的（Midea）,799.00,5,外观大气，价格实惠，出热水快！6年保！很不错！,2020-01-21
JSQ22-HWA,美的（Midea）,799.00,5,安装师傅很和气，提前有电话，过程有拍照，事后有汇报。安装很满意。等用后再说产品。谢谢安装黄师傅。,2020-07-03
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：简洁美观大方实用炫酷！
恒温效果：非常不错。
噪音大小：符合要求，静音效果良好。
安装服务：安装魏师傅服务态度服务质量都获好评！",2020-05-27
JSQ22-HWA,美的（Midea）,799.00,5,宝贝安装好了！很快！头天下单第二天到货第三天装好！客服也很热情都是电话提前联系的！安装师傅也很赞！高效！专业！就是材料有些贵啊！花了我大半机器的钱！有点心痛！不过总体来说还是很满意的！好评！五星好评！,2019-07-10
JSQ22-HWA,美的（Midea）,799.00,5,"安装服务：师傅非常热情，服务态度好，做工细致，非常满意，给五星好评。
外形外观：还不错，满意
噪音大小：不大
出水速度：出水很顺畅",2020-06-20
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：非常美观，大气
恒温效果：很好
噪音大小：很少
出水速度：很快
耗能情况：很低
安装服务：很好",2020-01-04
JSQ22-HWA,美的（Midea）,799.00,5,"1、燃气热水器安装好之后使用了一段时间. 总的来说比较满意：产品简洁大方是我喜欢的style，产品简单易用; 烧水速度挺快的. 目前还没有发现明显的缺点 售前售后都很专业, 师傅很认真负责。
2、这边有点冷，刚好家里的热水器又坏了，然后爸妈就叫我买一个，然后我找了半天选了这家的效果很好，现在烧热水烧的很快，用煤气用的少，我很喜欢，爸妈也喜欢，俺在家里就是好棒棒的。",2020-04-20
JSQ22-HWA,美的（Midea）,799.00,5,安装师傅说这个价买美的的太值了。安装师傅手工非常好，安装没关大方，收费合理，并且提了很多很好的建议，很是感谢安装安装师傅。,2020-06-07
JSQ22-HWA,美的（Midea）,799.00,5,原来用的热水器已经过了保质期替换的。热水器外形美观大方，操作简捷明了，超过50度就会有防止烫伤的标识警示，非常亲民。恒温效果不错，噪音小，出热水速度快，安装师傅上门安装，额外费用消耗少，服务专业，耗能低。,2020-03-18
JSQ22-HWA,美的（Midea）,799.00,5,京东自营的商品买得放心，用得舒心，很多的生活必需品都是从京东自营买的，特方便。。。京东自营的，发货非常迅速，包装非常仔细、严实。。。美的（Midea）12升燃气热水器，正负0.5度精控恒温，断电记忆，专利侧焰稳燃节能省气，主动防漏气 ，双重防冻，出水速度不错，方便好用。还有超长6年免费包修，性能好，性价比高，用起来很方便，自己安装的，安装也非常容易。,2020-04-17
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：好看
恒温效果：很好，水量大。
噪音大小：没什么噪音。
出水速度：打开就来。
安装服务：很好很好。
耗能情况：应该可以吧。比以前的好多了。",2019-12-30
JSQ22-HWA,美的（Midea）,799.00,5,货已收到，物流速度惊奇的快，安装师傅正在安排，买过好多次美的电器了，一直很放心。,2020-04-26
JSQ22-HWA,美的（Midea）,799.00,5,很好用，升温快，恒温，数字面板，不需要手动调控，非常方便,2020-04-19
JSQ22-HWA,美的（Midea）,799.00,5,这款热水器拆开包装后，发现里面的东西完好无损，拿出来看外观很美观，很有科技感，面板材质很光华，师傅安装好后，开机体验了一下，温度一会儿就上来了，温度没有什么偏差，恒温效果很好！机器噪音也不大，出水速度很快！,2020-03-18
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：外观很好看，看图片中的样子就知道了。
恒温效果：恒温效果很不错，不愧为大品牌，质量有保障
噪音大小：使用的时候噪音不大
发货速度非常快，送来时包装也很完整，晚上购买，第二天上午就收到了，立马装上试用了，效果很好，出水速度也不赖",2019-09-29
JSQ22-HWA,美的（Midea）,799.00,5,"东西很好，值得购买，用起来很方便，好产品，一次很好的购物.

京东服务周到，物流快速，配送快，安装师傅的态度也很好，很专业！",2020-07-04
JSQ22-HWA,美的（Midea）,799.00,5,安装好已经用一个礼拜了，用着很方便，确实是恒温，没有忽冷忽热的热水，价钱也实惠，比商场里便宜不少，7楼送货小哥一口气搬上去的，安装师傅也热情，在京东商城网购，值了！！！,2019-09-12
JSQ22-HWA,美的（Midea）,799.00,5,首先感谢京东，送货很快，热水器很满意外观漂亮，出热水误差没有一度，很满意，只能恒温，比以前那些好用很多，美的大品牌值得信耐,2019-10-05
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：美观大方
恒温效果：保温效果好
噪音大小：静音
出水速度：加热快
安装服务：安装服务态度很好",2019-09-25
JSQ22-HWA,美的（Midea）,799.00,5,外形漂亮，噪音小，送货快，安装师傅人很好哦，专业负责，安装垃圾都清理干净了^_^^_^,2020-06-24
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：外观时尚
恒温效果：温度控制挺稳定的
噪音大小：声音安静，比华帝的静一点
安装服务：安装服务响应很快，师傅态度很不错",2020-05-14
JSQ22-HWA,美的（Midea）,799.00,5,热水器非常不错，简洁大方。美的安装师傅服务没的说，认真、仔细，还耐心解答各种问题。谢谢师傅了，给师傅点个&ldquo;赞&rdquo;??,2020-01-09
JSQ22-HWA,美的（Midea）,799.00,5,"出水速度：出水量大
恒温效果：智能恒温，省水省电
安装服务：安装很棒，效果满意",2020-06-12
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：好看，服务满意
恒温效果：好用，恒温效果好
噪音大小：不大，静音
出水速度：不错，好用
安装服务：非常满意
耗能情况：低",2020-06-23
JSQ22-HWA,美的（Midea）,799.00,5,东西很快就收到了，物流是真的真的快。包装完好，没有破损，也没有碰撞的痕迹。安装也很方便，迫不及待的试用了一下，很方便很省心。京东购物是真的让人太放心了，家里的日用品和家电还有电子产品一般都是在京东买的，希望京东越做越好，折扣越来越多！,2020-01-07
JSQ22-HWA,美的（Midea）,799.00,5,家里热水器坏了，迅速买了这个，很便宜也挺好看的，也很好用，操作简单，使用非常方便。京东自营的物流真的是什么时候都这么快，第二天就到。这时候很不方便，师傅上门安装热水器的时候麻烦他把家里水龙头给修了一下哈哈。,2020-03-07
JSQ22-HWA,美的（Midea）,799.00,5,不错，价格便宜，真的太满意了！发货超快的，昨天上午下单购买，今天下午就送货安装完毕，速度快的令人满意，热水器不错，以前的旧热水器拆下来换个新的，接上三个管，把电一插就行了，12升的，40度水温夏天淋浴厨房同时用也没问题，外观简单大方，安装师傅安装的又快又好，送货的安装的都服务棒棒的。,2020-07-02
JSQ22-HWA,美的（Midea）,799.00,5,"恒温效果：恒温效果很好，持续保持设定温度
外形外观：外观不丑吧，看着不讨厌
噪音大小：声音能接受！没觉得比其它热水器声音大
出水速度：出水速度挺快的，一会就热了
安装服务：师傅安装的挺好的
耗能情况：这个暂时还不知道，家里旧的热水器坏了，换了这一款！京东物流的速度真的很快，今天下单明天单！安装服务也很好，服务人员电话通知也很到位",2020-01-03
JSQ22-HWA,美的（Midea）,799.00,5,"外形外观：简单大方。
恒温效果：温度范围内。
出水速度：温水出水快。
安装服务：安装师傅很到位。",2020-01-14
JSQ22-HWA,美的（Midea）,799.00,5,双12下的单，热水器和天然气灶两件，第二天中午就送到，送货真的好快，因天然气管道刚装的还没通气，要等通气后才能安装使用，先给个好平,2019-12-14
